,X,Y,Size Total,Inlier Fraction,Cluster/ID,Cluster/Size,Cluster/Fraction,Cluster/Mean [x],Cluster/Std [x],Cluster/Min [x],Cluster/Max [x],Cluster/Mean [y],Cluster/Std [y],Cluster/Min [y],Cluster/Max [y]
0,Translation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,-1,1177,1.0,695825.1235077985,4.768877266253233e-05,695825.1234707403,695825.1236443702,1016.613835612673,0.0014392361262748794,1016.6097202557988,1016.6150064432226
1,Translation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,0,129,0.10960067969413764,695825.1236424693,1.0331278559598394e-06,695825.1236407175,695825.1236443702,1016.6097968216478,3.9853250025369596e-05,1016.6097202557988,1016.6098631600572
2,Translation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,1,1048,0.8903993203058623,695825.1234912213,6.839280581710236e-06,695825.1234707403,695825.1234998262,1016.6143327539332,0.0002667921471386551,1016.6140524942354,1016.6150064432226
3,Translation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,-1,1177,1.0,5346076.380063736,2.4246329158169333e-05,5346076.379976804,5346076.380091375,1016.6136852379024,0.0016214007706311692,1016.6095849690448,1016.6150055232392
4,Translation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,3,1008,0.8564146134239592,5346076.380070826,1.8236297454762813e-05,5346076.379976804,5346076.380091375,1016.6143413354271,0.0002667490891303049,1016.6140524942354,1016.6150055232392
5,Translation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,8,169,0.14358538657604078,5346076.380021449,4.817267252929894e-06,5346076.380015416,5346076.380044568,1016.609771946152,5.908013428742844e-05,1016.6095849690448,1016.6098631600572
6,Translation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,-1,1177,1.0,540.5566796581023,0.00022327513782593894,540.5560439559931,540.5567785865771,1016.6138310501995,0.0014440180420915267,1016.609717041108,1016.6150055232392
7,Translation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,10,1047,0.8895497026338148,540.5567583124716,5.449804764808321e-06,540.5567500423977,540.5567785865771,1016.6143321104854,0.00026610549613294824,1016.6140524942354,1016.6150055232392
8,Translation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,17,130,0.11045029736618521,540.5560461879094,1.2351523154978036e-06,540.5560439559931,540.5560483185192,1016.6097955877393,4.117082257002962e-05,1016.609717041108,1016.6098631600572
9,Rotation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,-1,1177,1.0,85.96546773840892,1.665421590507227e-05,85.96545669391149,85.96551536211935,1016.6138311208019,0.0014438179342974725,1016.609719511134,1016.6150055232392
10,Rotation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,1,1047,0.8895497026338148,85.96546189605913,1.6595284000828399e-06,85.96545669391149,85.96546402929977,1016.6143321104859,0.00026610549613294835,1016.6140524942354,1016.6150055232392
11,Rotation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,19,130,0.11045029736618521,85.96551479179537,3.114448990579762e-07,85.9655142641572,85.96551536211935,1016.6097962269515,4.0270170072526665e-05,1016.609719511134,1016.6098631600572
12,Rotation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,-1,1177,1.0,0.3640228581981943,0.0003844100015015056,0.3637288915922874,0.3651184326107364,1016.613831136199,0.0014437741832679315,1016.6097202557988,1016.6150055232392
13,Rotation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,1,1047,0.8895497026338148,0.36388877195166197,5.770497351918179e-05,0.3637288915922874,0.3639560341939653,1016.6143321104859,0.0002661054961329484,1016.6140524942354,1016.6150055232392
14,Rotation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,19,130,0.11045029736618521,0.3651027681991126,8.452521813379002e-06,0.3650886285663327,0.3651184326107364,1016.6097963663545,4.0035042495022006e-05,1016.6097202557988,1016.6098631600572
15,Rotation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,-1,1177,1.0,339.26911475842746,2.0595682004302703e-06,339.26911028718325,339.269121921089,1016.6138308068786,0.0014447071417185789,1016.609708403026,1016.6150055232392
16,Rotation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,1,130,0.11045029736618521,339.2691106369999,1.864405526934341e-07,339.26911028718325,339.2691109829089,1016.60979338475,4.396953582672775e-05,1016.609708403026,1016.6098631600572
17,Rotation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1257,0.9363564041368337,2,1047,0.8895497026338148,339.26911527016176,1.5470103144920498e-06,339.2691121824159,339.269121921089,1016.6143321104852,0.0002661054961329483,1016.6140524942354,1016.6150055232392
