,X,Y,Size Total,Inlier Fraction,Cluster/ID,Cluster/Size,Cluster/Fraction,Cluster/Mean [x],Cluster/Std [x],Cluster/Min [x],Cluster/Max [x],Cluster/Mean [y],Cluster/Std [y],Cluster/Min [y],Cluster/Max [y]
10,Translation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,2,242,0.1704225352112676,540.8009525871,1.8236327972910514e-05,540.800921736234,540.8009890642941,343.23460411461207,0.01260843828679314,343.21294762403744,343.2810513819455
11,Translation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,6,1122,0.7901408450704225,540.8008726626563,4.7140173814540925e-05,540.8008235739745,540.8012193557003,343.5675554124676,0.10016880757036364,342.9901792961369,343.72839321301745
12,Rotation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,-1,1420,1.0,76.6664112356266,0.001034931554256458,76.66609857475476,76.67168391142006,343.0782149916709,2.1390658257630193,332.2211813670774,343.72839321301745
13,Rotation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,1,56,0.03943661971830986,76.67147248958437,0.0005769048983801074,76.66966692767447,76.67168391142006,332.59604430374026,1.0200971434609467,332.2211813670774,335.81419011017806
14,Rotation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,4,1122,0.7901408450704225,76.66617121727946,4.550810939864794e-05,76.66609857475476,76.66637439134065,343.5676582989546,0.10032941325049385,342.9901792961369,343.72839321301745
15,Rotation [x],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,16,242,0.1704225352112676,76.66635284870083,3.143632168192225e-06,76.6663349069817,76.66635489716441,343.23460411461195,0.012608438286793141,343.21294762403744,343.2810513819455
16,Rotation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,-1,1420,1.0,0.8745779538216938,0.0016476523792260211,0.8662781042631535,0.8752605944420024,343.0781336968546,2.139041277500007,332.2211813670774,343.72839321301745
17,Rotation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,1,56,0.03943661971830986,0.8665851073477542,0.0008530369229402967,0.8662781042631535,0.8692666934252133,332.5960443037402,1.020097143460947,332.2211813670774,335.81419011017806
18,Rotation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,2,242,0.1704225352112676,0.8747122738363924,2.166788066316994e-05,0.8747031245977066,0.8748525123074006,343.23460411461195,0.012608438286793143,343.21294762403744,343.2810513819455
19,Rotation [y],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,4,1122,0.7901408450704225,0.8749479127869195,0.00026461968770094286,0.8745336217958458,0.8752605944420024,343.5675554124669,0.10016880757036353,342.9901792961369,343.72839321301745
20,Rotation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,-1,1420,1.0,334.10471607109474,0.0006998269048852335,334.10368133926505,334.10587249887277,342.69848454193084,3.2504131610332747,318.5306648258492,343.72839321301745
21,Rotation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,6,83,0.05845070422535211,334.10485569072176,0.0006123480009142169,334.1043151538019,334.10566430683986,331.434776645401,0.9951173574425026,330.1847803290583,332.25919025556897
22,Rotation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,8,1088,0.7661971830985915,334.1048176288382,0.0007312187173452408,334.10368133926505,334.10587249887277,343.58101212610774,0.08609679016665053,343.3775748414373,343.72839321301745
23,Rotation [z],"['Loss [Correspondences]', 'Loss [Lambdas]']",1500,0.9466666666666667,11,242,0.1704225352112676,334.1042041913041,0.00014187239260721966,334.10397934778837,334.10446915429793,343.23460411461195,0.012608438286793141,343.21294762403744,343.2810513819455
